TYPEINCIDENT,DESCRIPTION,DATEINCIDENT,ANNEE,OBJECTID,DATETEXTE,x,y
1,Accident avec blessés,12/21/2024 5:00:00 AM,2024,1088,2024-12-21,-8005204.6214,5682954.8627
1,Accident avec blessés,11/10/2023 5:00:00 AM,2023,1089,2023-11-10,-8000703.8081,5685304.047
1,Accident avec blessés,5/26/2022 4:00:00 AM,2022,1090,2022-05-26,-8004541.3834,5685278.9536
1,Accident avec blessés,11/25/2023 5:00:00 AM,2023,1091,2023-11-25,-8000485.0778,5685989.792
1,Accident avec blessés,4/4/2024 4:00:00 AM,2024,1092,2024-04-04,-8005611.1852,5682953.4012
6,Menace ou acte de violence,6/16/2023 4:00:00 AM,2023,1093,2023-06-16,-8003439.0223,5684117.1807
8,Vol,11/26/2024 5:00:00 AM,2024,1094,2024-11-26,-8000356.7691,5689835.1256
8,Vol,8/25/2023 4:00:00 AM,2023,1095,2023-08-25,-8003447.5689,5683700.2638
7,Voie de fait,10/28/2022 4:00:00 AM,2022,1096,2022-10-28,-7998514.8713,5686118.2365
8,Vol,5/1/2022 4:00:00 AM,2022,1097,2022-05-01,-8009780.7616,5685253.8324
8,Vol,2/3/2022 5:00:00 AM,2022,1098,2022-02-03,-8001532.5592,5686110.045
8,Vol,4/6/2022 4:00:00 AM,2022,1099,2022-04-06,-7999318.6318,5687488.5648
8,Vol,9/27/2022 4:00:00 AM,2022,1100,2022-09-27,-8005420.3932,5686183.7846
8,Vol,11/26/2022 5:00:00 AM,2022,1101,2022-11-26,-8006167.9887,5684489.8746
8,Vol,5/21/2022 4:00:00 AM,2022,1102,2022-05-21,-8009523.1933,5684753.6388
7,Voie de fait,5/5/2024 4:00:00 AM,2024,1103,2024-05-05,-8002072.4926,5683031.6964
8,Vol,3/29/2023 4:00:00 AM,2023,1104,2023-03-29,-8000603.1038,5685989.2019
7,Voie de fait,11/28/2024 5:00:00 AM,2024,1105,2024-11-28,-8003572.8216,5681326.1508
7,Voie de fait,4/14/2022 4:00:00 AM,2022,1106,2022-04-14,-8000797.8975,5687659.7133
5,Méfait,9/15/2024 4:00:00 AM,2024,1107,2024-09-15,-7999042.173,5679585.3248
8,Vol,7/9/2023 4:00:00 AM,2023,1108,2023-07-09,-8009524.9601,5685674.7512
4,Introduction par effraction,4/9/2023 4:00:00 AM,2023,1109,2023-04-09,-8002398.9174,5683735.5769
7,Voie de fait,2/27/2022 5:00:00 AM,2022,1110,2022-02-27,-8000797.8975,5687659.7133
5,Méfait,4/29/2022 4:00:00 AM,2022,1111,2022-04-29,-8002457.1435,5683152.581
4,Introduction par effraction,10/25/2022 4:00:00 AM,2022,1112,2022-10-25,-8003065.7498,5685331.8329
7,Voie de fait,5/14/2022 4:00:00 AM,2022,1113,2022-05-14,-8009682.9364,5688323.5999
7,Voie de fait,3/11/2023 5:00:00 AM,2023,1114,2023-03-11,-8014776.8506,5683031.2404
8,Vol,2/8/2023 5:00:00 AM,2023,1115,2023-02-08,-8002897.6863,5684836.4298
7,Voie de fait,4/26/2023 4:00:00 AM,2023,1116,2023-04-26,-8024736.1424,5674663.5118
3,Conduite avec capacités affaiblies,12/20/2023 5:00:00 AM,2023,1117,2023-12-20,-8014379.5809,5683959.6973
6,Menace ou acte de violence,10/7/2024 4:00:00 AM,2024,1118,2024-10-07,-8008681.3139,5686418.1926
5,Méfait,12/29/2023 5:00:00 AM,2023,1119,2023-12-29,-8009524.9601,5685674.7512
4,Introduction par effraction,12/28/2022 5:00:00 AM,2022,1120,2022-12-28,-8003804.9403,5683073.5359
8,Vol,3/14/2022 4:00:00 AM,2022,1121,2022-03-14,-8002370.5756,5686663.1767
6,Menace ou acte de violence,1/2/2023 5:00:00 AM,2023,1122,2023-01-02,-8001647.7732,5685993.1474
8,Vol,9/16/2023 4:00:00 AM,2023,1123,2023-09-16,-8000609.6853,5684115.836
7,Voie de fait,9/11/2024 4:00:00 AM,2024,1124,2024-09-11,-7999328.9584,5680296.3571
3,Conduite avec capacités affaiblies,5/7/2023 4:00:00 AM,2023,1125,2023-05-07,-8005513.6209,5684849.5362
5,Méfait,3/1/2024 5:00:00 AM,2024,1126,2024-03-01,-8003944.1103,5683578.287
8,Vol,11/26/2022 5:00:00 AM,2022,1127,2022-11-26,-8021409.9186,5683279.4987
6,Menace ou acte de violence,9/17/2022 4:00:00 AM,2022,1128,2022-09-17,-8001681.5867,5684522.5708
7,Voie de fait,5/5/2024 4:00:00 AM,2024,1129,2024-05-05,-8003000.187,5685397.0229
8,Vol,11/23/2024 5:00:00 AM,2024,1130,2024-11-23,-8014919.1124,5679885.9806
4,Introduction par effraction,5/13/2024 4:00:00 AM,2024,1131,2024-05-13,-7998597.7663,5677155.4525
7,Voie de fait,11/18/2024 5:00:00 AM,2024,1132,2024-11-18,-7997670.1742,5686214.3643
8,Vol,7/23/2023 4:00:00 AM,2023,1133,2023-07-23,-8002666.8952,5684650.2195
5,Méfait,12/8/2022 5:00:00 AM,2022,1134,2022-12-08,-7997871.8407,5684175.6548
8,Vol,3/18/2022 4:00:00 AM,2022,1135,2022-03-18,-8009426.3006,5688205.3508
8,Vol,12/29/2024 5:00:00 AM,2024,1136,2024-12-29,-8002571.8871,5685093.6074
8,Vol,7/4/2024 4:00:00 AM,2024,1137,2024-07-04,-8009523.1933,5684753.6388
6,Menace ou acte de violence,6/12/2024 4:00:00 AM,2024,1138,2024-06-12,-7999379.0271,5689349.3099
8,Vol,9/27/2022 4:00:00 AM,2022,1139,2022-09-27,-8003448.4601,5683841.631
8,Vol,12/15/2024 5:00:00 AM,2024,1140,2024-12-15,-8009523.1933,5684753.6388
8,Vol,3/9/2022 5:00:00 AM,2022,1141,2022-03-09,-8008580.7551,5685330.2958
4,Introduction par effraction,8/26/2024 4:00:00 AM,2024,1142,2024-08-26,-8000573.6695,5684423.1648
3,Conduite avec capacités affaiblies,8/26/2023 4:00:00 AM,2023,1143,2023-08-26,-8002461.6818,5681243.0379
8,Vol,3/15/2022 4:00:00 AM,2022,1144,2022-03-15,-8012642.0816,5684010.4754
8,Vol,4/27/2024 4:00:00 AM,2024,1145,2024-04-27,-8002571.8871,5685093.6074
7,Voie de fait,6/28/2024 4:00:00 AM,2024,1146,2024-06-28,-7999606.1176,5688766.1348
7,Voie de fait,7/1/2024 4:00:00 AM,2024,1147,2024-07-01,-8003944.1103,5683578.287
7,Voie de fait,7/1/2024 4:00:00 AM,2024,1148,2024-07-01,-8002340.9415,5685255.7238
7,Voie de fait,7/5/2024 4:00:00 AM,2024,1149,2024-07-05,-8008975.2922,5696476.8037
8,Vol,6/21/2024 4:00:00 AM,2024,1150,2024-06-21,-8000821.8008,5685302.0279
8,Vol,6/3/2022 4:00:00 AM,2022,1151,2022-06-03,-8002928.8098,5681156.1006
7,Voie de fait,6/22/2024 4:00:00 AM,2024,1152,2024-06-22,-8002398.9174,5683735.5769
8,Vol,10/27/2023 4:00:00 AM,2023,1153,2023-10-27,-8002475.2464,5686577.7113
7,Voie de fait,6/22/2024 4:00:00 AM,2024,1154,2024-06-22,-8014364.8361,5679295.8764
6,Menace ou acte de violence,3/7/2022 5:00:00 AM,2022,1155,2022-03-07,-7999582.6295,5686952.6386
8,Vol,7/4/2024 4:00:00 AM,2024,1156,2024-07-04,-8002957.8858,5684407.7806
4,Introduction par effraction,8/27/2024 4:00:00 AM,2024,1157,2024-08-27,-7999794.0839,5685735.329
8,Vol,8/29/2023 4:00:00 AM,2023,1158,2023-08-29,-8004365.7153,5683192.1089
8,Vol,6/19/2022 4:00:00 AM,2022,1159,2022-06-19,-8009780.7616,5685253.8324
7,Voie de fait,9/5/2023 4:00:00 AM,2023,1160,2023-09-05,-8001428.0048,5684089.6841
8,Vol,2/19/2024 5:00:00 AM,2024,1161,2024-02-19,-8009523.1933,5684753.6388
8,Vol,8/21/2022 4:00:00 AM,2022,1162,2022-08-21,-7999582.6295,5686952.6386
8,Vol,6/29/2023 4:00:00 AM,2023,1163,2023-06-29,-8003422.0532,5682964.6721
8,Vol,6/17/2022 4:00:00 AM,2022,1164,2022-06-17,-8003177.5077,5685104.4514
8,Vol,6/25/2022 4:00:00 AM,2022,1165,2022-06-25,-8015451.1822,5689209.0055
8,Vol,9/23/2023 4:00:00 AM,2023,1166,2023-09-23,-8003448.4601,5683841.631
6,Menace ou acte de violence,4/25/2023 4:00:00 AM,2023,1167,2023-04-25,-8002388.6146,5682142.5069
3,Conduite avec capacités affaiblies,9/3/2024 4:00:00 AM,2024,1168,2024-09-03,-8002801.2807,5685146.8464
5,Méfait,12/7/2023 5:00:00 AM,2023,1169,2023-12-07,-8003944.1103,5683578.287
8,Vol,7/26/2023 4:00:00 AM,2023,1170,2023-07-26,-8011300.9168,5687995.9487
8,Vol,5/27/2024 4:00:00 AM,2024,1171,2024-05-27,-8002388.6146,5682142.5069
4,Introduction par effraction,8/25/2022 4:00:00 AM,2022,1172,2022-08-25,-8001786.1328,5685228.3985
5,Méfait,3/13/2023 4:00:00 AM,2023,1173,2023-03-13,-8001043.6096,5684883.0574
7,Voie de fait,6/3/2024 4:00:00 AM,2024,1174,2024-06-03,-7999332.383,5682903.6933
6,Menace ou acte de violence,5/7/2022 4:00:00 AM,2022,1175,2022-05-07,-8009523.1933,5684753.6388
8,Vol,9/10/2023 4:00:00 AM,2023,1176,2023-09-10,-7997737.6688,5681179.4344
5,Méfait,8/16/2023 4:00:00 AM,2023,1177,2023-08-16,-8002272.8442,5683265.6005
7,Voie de fait,9/20/2022 4:00:00 AM,2022,1178,2022-09-20,-7994440.5447,5678540.3513
8,Vol,7/26/2023 4:00:00 AM,2023,1179,2023-07-26,-8009857.0763,5681269.603
6,Menace ou acte de violence,10/24/2022 4:00:00 AM,2022,1180,2022-10-24,-8004063.3375,5685264.4871
6,Menace ou acte de violence,1/9/2024 5:00:00 AM,2024,1181,2024-01-09,-8001043.9238,5687322.9878
8,Vol,6/6/2024 4:00:00 AM,2024,1182,2024-06-06,-8012558.7446,5681093.4703
4,Introduction par effraction,5/24/2022 4:00:00 AM,2022,1183,2022-05-24,-8014089.5616,5679398.5351
7,Voie de fait,5/4/2022 4:00:00 AM,2022,1184,2022-05-04,-8002737.8586,5682116.4946
5,Méfait,7/31/2023 4:00:00 AM,2023,1185,2023-07-31,-8003563.4719,5681607.2617
5,Méfait,8/5/2022 4:00:00 AM,2022,1186,2022-08-05,-8008873.5518,5695884.4022
7,Voie de fait,4/24/2022 4:00:00 AM,2022,1187,2022-04-24,-8002625.0547,5683557.8013
7,Voie de fait,4/24/2022 4:00:00 AM,2022,1188,2022-04-24,-8002625.0547,5683557.8013
5,Méfait,3/6/2024 5:00:00 AM,2024,1189,2024-03-06,-8002624.9205,5684228.0978
8,Vol,6/17/2022 4:00:00 AM,2022,1190,2022-06-17,-8014940.4338,5679631.2783
4,Introduction par effraction,5/27/2022 4:00:00 AM,2022,1191,2022-05-27,-8014089.5616,5679398.5351
4,Introduction par effraction,11/1/2022 4:00:00 AM,2022,1192,2022-11-01,-7999953.5088,5688783.0629
8,Vol,4/24/2024 4:00:00 AM,2024,1193,2024-04-24,-8002016.8105,5686079.0701
4,Introduction par effraction,6/15/2024 4:00:00 AM,2024,1194,2024-06-15,-7998436.1001,5685667.8523
8,Vol,7/18/2024 4:00:00 AM,2024,1195,2024-07-18,-8003439.0223,5684117.1807
5,Méfait,3/23/2023 4:00:00 AM,2023,1196,2023-03-23,-8003008.9744,5684780.1582
8,Vol,1/19/2022 5:00:00 AM,2022,1197,2022-01-19,-8001428.0048,5684089.6841
8,Vol,1/16/2022 5:00:00 AM,2022,1198,2022-01-16,-8003147.8175,5683824.7792
8,Vol,2/22/2023 5:00:00 AM,2023,1199,2023-02-22,-8011300.9168,5687995.9487
7,Voie de fait,5/14/2023 4:00:00 AM,2023,1200,2023-05-14,-8003702.5837,5679441.3198
8,Vol,9/22/2022 4:00:00 AM,2022,1201,2022-09-22,-8002897.6863,5684836.4298
8,Vol,9/1/2022 4:00:00 AM,2022,1202,2022-09-01,-8011897.5164,5679903.5642
8,Vol,2/3/2024 5:00:00 AM,2024,1203,2024-02-03,-8002388.6146,5682142.5069
6,Menace ou acte de violence,11/2/2023 4:00:00 AM,2023,1204,2023-11-02,-8002283.3326,5685296.0211
8,Vol,12/1/2022 5:00:00 AM,2022,1205,2022-12-01,-8007766.9619,5682665.4796
8,Vol,11/30/2022 5:00:00 AM,2022,1206,2022-11-30,-8008580.7551,5685330.2958
7,Voie de fait,11/21/2023 5:00:00 AM,2023,1207,2023-11-21,-7998485.7093,5687356.4982
8,Vol,10/28/2022 4:00:00 AM,2022,1208,2022-10-28,-8007881.2014,5695882.2529
8,Vol,11/10/2022 5:00:00 AM,2022,1209,2022-11-10,-8002868.7622,5685117.6888
6,Menace ou acte de violence,11/27/2024 5:00:00 AM,2024,1210,2024-11-27,-8004394.8619,5685275.8148
3,Conduite avec capacités affaiblies,2/24/2023 5:00:00 AM,2023,1211,2023-02-24,-8000233.3867,5685991.2342
7,Voie de fait,11/6/2024 5:00:00 AM,2024,1212,2024-11-06,-8002551.1496,5688619.9893
8,Vol,10/25/2022 4:00:00 AM,2022,1213,2022-10-25,-8001901.0685,5688205.91
5,Méfait,12/27/2022 5:00:00 AM,2022,1214,2022-12-27,-8003038.3243,5683811.7704
5,Méfait,3/11/2024 4:00:00 AM,2024,1215,2024-03-11,-8004525.7607,5686178.1142
8,Vol,3/25/2022 4:00:00 AM,2022,1216,2022-03-25,-8000831.9963,5687900.4218
7,Voie de fait,8/26/2022 4:00:00 AM,2022,1217,2022-08-26,-7998638.641,5688886.1855
5,Méfait,10/30/2024 4:00:00 AM,2024,1218,2024-10-30,-8004675.1873,5682921.377
7,Voie de fait,5/29/2024 4:00:00 AM,2024,1219,2024-05-29,-8016666.1348,5671425.1619
8,Vol,7/25/2023 4:00:00 AM,2023,1220,2023-07-25,-8009523.1933,5684753.6388
7,Voie de fait,9/13/2024 4:00:00 AM,2024,1221,2024-09-13,-8006503.6883,5684549.538
7,Voie de fait,7/24/2024 4:00:00 AM,2024,1222,2024-07-24,-8017623.103,5670654.203
5,Méfait,2/15/2022 5:00:00 AM,2022,1223,2022-02-15,-8002028.1196,5682377.8651
8,Vol,5/2/2022 4:00:00 AM,2022,1224,2022-05-02,-8003551.2201,5685068.1282
7,Voie de fait,8/20/2023 4:00:00 AM,2023,1225,2023-08-20,-7999508.7911,5684682.3979
4,Introduction par effraction,4/24/2022 4:00:00 AM,2022,1226,2022-04-24,-8002573.3148,5686478.1171
7,Voie de fait,6/25/2024 4:00:00 AM,2024,1227,2024-06-25,-8002272.8442,5683265.6005
8,Vol,12/18/2023 5:00:00 AM,2023,1228,2023-12-18,-8002475.2464,5686577.7113
5,Méfait,8/4/2022 4:00:00 AM,2022,1229,2022-08-04,-8007755.3265,5682170.7678
6,Menace ou acte de violence,2/12/2024 5:00:00 AM,2024,1230,2024-02-12,-8002666.8952,5684650.2195
8,Vol,7/7/2023 4:00:00 AM,2023,1231,2023-07-07,-8009511.9889,5683813.7275
8,Vol,1/30/2023 5:00:00 AM,2023,1232,2023-01-30,-8009524.9601,5685674.7512
8,Vol,9/5/2023 4:00:00 AM,2023,1233,2023-09-05,-8001307.4822,5688431.6361
8,Vol,1/30/2022 5:00:00 AM,2022,1234,2022-01-30,-8009523.1933,5684753.6388
8,Vol,10/1/2023 4:00:00 AM,2023,1235,2023-10-01,-8002562.8755,5684411.097
6,Menace ou acte de violence,7/16/2024 4:00:00 AM,2024,1236,2024-07-16,-8026101.7815,5669969.5955
8,Vol,6/5/2022 4:00:00 AM,2022,1237,2022-06-05,-8003911.4668,5681428.6301
4,Introduction par effraction,4/2/2024 4:00:00 AM,2024,1238,2024-04-02,-8000060.3032,5687696.5716
4,Introduction par effraction,4/2/2024 4:00:00 AM,2024,1239,2024-04-02,-8000060.3032,5687696.5716
6,Menace ou acte de violence,5/5/2023 4:00:00 AM,2023,1240,2023-05-05,-8008569.2425,5685889.21
7,Voie de fait,9/8/2024 4:00:00 AM,2024,1241,2024-09-08,-8014246.4459,5678896.9141
6,Menace ou acte de violence,10/16/2024 4:00:00 AM,2024,1242,2024-10-16,-8003008.9744,5684780.1582
8,Vol,7/3/2023 4:00:00 AM,2023,1243,2023-07-03,-8002016.8105,5686079.0701
8,Vol,10/31/2022 4:00:00 AM,2022,1244,2022-10-31,-8002934.2194,5684107.1847
8,Vol,9/28/2023 4:00:00 AM,2023,1245,2023-09-28,-7998243.5534,5688205.7229
8,Vol,4/13/2023 4:00:00 AM,2023,1246,2023-04-13,-8009524.9601,5685674.7512
6,Menace ou acte de violence,12/5/2022 5:00:00 AM,2022,1247,2022-12-05,-8003448.4601,5683841.631
6,Menace ou acte de violence,4/11/2024 4:00:00 AM,2024,1248,2024-04-11,-8002398.9174,5683735.5769
6,Menace ou acte de violence,2/2/2023 5:00:00 AM,2023,1249,2023-02-02,-8002850.0533,5683935.3505
7,Voie de fait,7/21/2024 4:00:00 AM,2024,1250,2024-07-21,-8009150.6767,5683486.46060001
6,Menace ou acte de violence,8/5/2022 4:00:00 AM,2022,1251,2022-08-05,-7999809.403,5685138.1073
8,Vol,8/28/2024 4:00:00 AM,2024,1252,2024-08-28,-8000953.4514,5686770.858
5,Méfait,4/20/2022 4:00:00 AM,2022,1253,2022-04-20,-8002937.0022,5680931.012
5,Méfait,2/4/2022 5:00:00 AM,2022,1254,2022-02-04,-7999161.8253,5687240.1352
8,Vol,5/6/2022 4:00:00 AM,2022,1255,2022-05-06,-8009780.7616,5685253.8324
7,Voie de fait,6/27/2024 4:00:00 AM,2024,1256,2024-06-27,-8002952.7882,5683534.8347
6,Menace ou acte de violence,7/8/2024 4:00:00 AM,2024,1257,2024-07-08,-8002340.9415,5685255.7238
8,Vol,6/4/2022 4:00:00 AM,2022,1258,2022-06-04,-8002476.0191,5684705.2357
8,Vol,10/30/2024 4:00:00 AM,2024,1259,2024-10-30,-8006509.9148,5684660.7043
8,Vol,4/11/2024 4:00:00 AM,2024,1260,2024-04-11,-8002016.8105,5686079.0701
4,Introduction par effraction,9/23/2024 4:00:00 AM,2024,1261,2024-09-23,-8003605.0109,5684706.0733
8,Vol,7/21/2022 4:00:00 AM,2022,1262,2022-07-21,-8009523.1933,5684753.6388
6,Menace ou acte de violence,4/23/2024 4:00:00 AM,2024,1263,2024-04-23,-8007294.7491,5682170.4381
8,Vol,1/10/2022 5:00:00 AM,2022,1264,2022-01-10,-8007054.2279,5684966.3151
8,Vol,11/12/2022 5:00:00 AM,2022,1265,2022-11-12,-8002793.3335,5684935.1936
8,Vol,2/10/2023 5:00:00 AM,2023,1266,2023-02-10,-8014089.5616,5679398.5351
8,Vol,12/10/2024 5:00:00 AM,2024,1267,2024-12-10,-8009125.0714,5685071.8485
4,Introduction par effraction,9/7/2022 4:00:00 AM,2022,1268,2022-09-07,-8008326.0031,5681967.9998
6,Menace ou acte de violence,12/8/2024 5:00:00 AM,2024,1269,2024-12-08,-8000242.9245,5686386.3164
8,Vol,7/28/2022 4:00:00 AM,2022,1270,2022-07-28,-8009780.7616,5685253.8324
8,Vol,7/16/2023 4:00:00 AM,2023,1271,2023-07-16,-8003448.4601,5683841.631
7,Voie de fait,8/3/2022 4:00:00 AM,2022,1272,2022-08-03,-8002868.441,5683973.7974
7,Voie de fait,7/8/2023 4:00:00 AM,2023,1273,2023-07-08,-8002573.3148,5686478.1171
3,Conduite avec capacités affaiblies,12/4/2022 5:00:00 AM,2022,1274,2022-12-04,-8000831.9963,5687900.4218
4,Introduction par effraction,6/16/2022 4:00:00 AM,2022,1275,2022-06-16,-8004026.6673,5682561.9752
4,Introduction par effraction,2/28/2023 5:00:00 AM,2023,1276,2023-02-28,-8003066.6234,5684364.5215
8,Vol,8/10/2022 4:00:00 AM,2022,1277,2022-08-10,-8014529.2917,5683144.0547
7,Voie de fait,3/11/2022 5:00:00 AM,2022,1278,2022-03-11,-7999161.8253,5687240.1352
7,Voie de fait,8/5/2024 4:00:00 AM,2024,1279,2024-08-05,-8010148.4716,5686545.7679
5,Méfait,11/22/2022 5:00:00 AM,2022,1280,2022-11-22,-8003342.5656,5685686.5488
8,Vol,7/18/2022 4:00:00 AM,2022,1281,2022-07-18,-8000581.6593,5687908.8789
8,Vol,9/4/2022 4:00:00 AM,2022,1282,2022-09-04,-8019499.6167,5684001.2279
3,Conduite avec capacités affaiblies,10/7/2024 4:00:00 AM,2024,1283,2024-10-07,-8013475.9789,5692428.4212
6,Menace ou acte de violence,7/29/2023 4:00:00 AM,2023,1284,2023-07-29,-8002683.2403,5684684.1994
8,Vol,9/27/2024 4:00:00 AM,2024,1285,2024-09-27,-8002928.8098,5681156.1006
4,Introduction par effraction,9/28/2024 4:00:00 AM,2024,1286,2024-09-28,-7999901.0812,5685321.6004
4,Introduction par effraction,5/26/2022 4:00:00 AM,2022,1287,2022-05-26,-8014089.5616,5679398.5351
8,Vol,10/11/2023 4:00:00 AM,2023,1288,2023-10-11,-8019499.6167,5684001.2279
8,Vol,4/15/2024 4:00:00 AM,2024,1289,2024-04-15,-8019499.6167,5684001.2279
6,Menace ou acte de violence,9/30/2022 4:00:00 AM,2022,1290,2022-09-30,-8002852.8438,5682107.3703
8,Vol,6/25/2024 4:00:00 AM,2024,1291,2024-06-25,-7999427.4787,5679175.7753
6,Menace ou acte de violence,1/19/2023 5:00:00 AM,2023,1292,2023-01-19,-8010887.5078,5688628.7507
8,Vol,9/27/2024 4:00:00 AM,2024,1293,2024-09-27,-8005212.078,5683299.9187
4,Introduction par effraction,11/28/2022 5:00:00 AM,2022,1294,2022-11-28,-8004732.9686,5685909.0835
6,Menace ou acte de violence,9/11/2024 4:00:00 AM,2024,1295,2024-09-11,-8000794.0338,5688854.3484
8,Vol,3/14/2022 4:00:00 AM,2022,1296,2022-03-14,-8009523.1933,5684753.6388
8,Vol,11/17/2022 5:00:00 AM,2022,1297,2022-11-17,-8009780.7616,5685253.8324
5,Méfait,6/17/2022 4:00:00 AM,2022,1298,2022-06-17,-8000255.9143,5684123.6986
7,Voie de fait,7/6/2022 4:00:00 AM,2022,1299,2022-07-06,-8005805.7308,5691170.6088
8,Vol,4/9/2022 4:00:00 AM,2022,1300,2022-04-09,-8009780.7616,5685253.8324
4,Introduction par effraction,6/14/2024 4:00:00 AM,2024,1301,2024-06-14,-8001712.5086,5684917.219
4,Introduction par effraction,9/29/2024 4:00:00 AM,2024,1302,2024-09-29,-7998805.5914,5679709.2407
5,Méfait,3/16/2022 4:00:00 AM,2022,1303,2022-03-16,-8002801.2807,5685146.8464
7,Voie de fait,3/4/2022 5:00:00 AM,2022,1304,2022-03-04,-8013541.908,5680295.5974
5,Méfait,8/8/2022 4:00:00 AM,2022,1305,2022-08-08,-8001275.2947,5684877.656
8,Vol,7/18/2022 4:00:00 AM,2022,1306,2022-07-18,-8005045.4894,5685645.3378
8,Vol,7/6/2022 4:00:00 AM,2022,1307,2022-07-06,-8009780.7616,5685253.8324
8,Vol,9/30/2024 4:00:00 AM,2024,1308,2024-09-30,-8014370.952,5674330.2532
8,Vol,9/26/2022 4:00:00 AM,2022,1309,2022-09-26,-7999836.7574,5692514.6833
8,Vol,6/29/2022 4:00:00 AM,2022,1310,2022-06-29,-8000587.5097,5683982.1203
6,Menace ou acte de violence,12/21/2022 5:00:00 AM,2022,1311,2022-12-21,-8003944.1103,5683578.287
7,Voie de fait,6/13/2024 4:00:00 AM,2024,1312,2024-06-13,-8001541.3002,5684301.0089
8,Vol,3/31/2022 4:00:00 AM,2022,1313,2022-03-31,-8002211.905,5685345.9839
8,Vol,11/16/2023 5:00:00 AM,2023,1314,2023-11-16,-8002047.3821,5685373.7015
4,Introduction par effraction,4/27/2023 4:00:00 AM,2023,1315,2023-04-27,-8008562.9825,5684806.7782
7,Voie de fait,7/30/2024 4:00:00 AM,2024,1316,2024-07-30,-8003444.2732,5683591.909
5,Méfait,6/17/2024 4:00:00 AM,2024,1317,2024-06-17,-8004409.0629,5684539.4019
8,Vol,9/29/2024 4:00:00 AM,2024,1318,2024-09-29,-8011986.8511,5678979.2466
4,Introduction par effraction,11/26/2024 5:00:00 AM,2024,1319,2024-11-26,-8001275.4557,5686304.4355
8,Vol,9/21/2024 4:00:00 AM,2024,1320,2024-09-21,-7999961.5831,5687662.5753
6,Menace ou acte de violence,7/23/2022 4:00:00 AM,2022,1321,2022-07-23,-7999792.7774,5687605.5094
6,Menace ou acte de violence,5/15/2024 4:00:00 AM,2024,1322,2024-05-15,-8002047.3821,5685373.7015
4,Introduction par effraction,8/11/2022 4:00:00 AM,2022,1323,2022-08-11,-8002364.2741,5685774.8596
8,Vol,1/11/2022 5:00:00 AM,2022,1324,2022-01-11,-8009523.1933,5684753.6388
5,Méfait,10/30/2024 4:00:00 AM,2024,1325,2024-10-30,-8001984.9037,5685708.9283
5,Méfait,12/11/2022 5:00:00 AM,2022,1326,2022-12-11,-8016742.0782,5684770.7606
4,Introduction par effraction,3/15/2022 4:00:00 AM,2022,1327,2022-03-15,-8002976.3627,5684780.26
7,Voie de fait,10/27/2024 4:00:00 AM,2024,1328,2024-10-27,-8013745.0243,5682948.6094
5,Méfait,6/28/2022 4:00:00 AM,2022,1329,2022-06-28,-8013541.908,5680295.5974
6,Menace ou acte de violence,9/9/2023 4:00:00 AM,2023,1330,2023-09-09,-8002398.9174,5683735.5769
7,Voie de fait,1/3/2024 5:00:00 AM,2024,1331,2024-01-03,-8003439.0223,5684117.1807
8,Vol,9/30/2024 4:00:00 AM,2024,1332,2024-09-30,-8014101.3085,5680265.2485
8,Vol,5/13/2022 4:00:00 AM,2022,1333,2022-05-13,-8002476.4926,5685443.1048
